text,label
khawajamasif tum logo ki terah pakistam k logo ka paisa chori ker k harap ker k baher flat or mehal nahi khareeday t co dprnuhhwb2,1
jio ki wajah see log ki waat lgi padi hai choro ab apna profit customer ka paisa chura k nikal rhe ho ghatiya t co pzziqdg3xj,1
timesnow to be construed as tum sabne modi ko vote kyu diya tumhe meri naukri ki koi chinta nahi meri t co veadsjnkky,1
ashishtweetz vishnundtv haha bombed on trees wheres we did it in broad day light ask you commanders jo us waqat t co fbcnxi2iij,2
rt viruswhiz one last reporting trip with priyanka runwal to pick strawberries mendozamartha you were right this is fun can t b,2
rt alankar6427 exclusive censor reports of bharat is world class words like movie of the year best performance sunney ko miley ev,0
rt tanwer m i say gaya they hear gautam buddha t co gdsa8fhoad,2
rt cbru91lyhhtk3kr paksarfrazbugti saherb1 bbcurdu sarfraz khaan aap hamare haqeeqi hero ho aap ne pakistan kay leye apna gar bar dos,0
ggukieflies aiiiii mera chhotu bacha love you and adore you so much mini you seem distant a few weeks back but t co irehktoygx,0
kamaalrkhan dede pyaar de is super hit wht ever you want to bark ajaydevgn 12th movie in to 100 cr club,0
dear nakko thank you for being the best part of my life thank you for always there for me i know you love to hug t co j29jcmhhph,0
steve n o to meet the love of my life dear,0
msaleemkhanwazi pain yako mar jao apis me lar lar ke wo kuty ke bachy hamre dushman tu chata he ye k ye larn apis t co 7tncamdmv6,1
desistupides amitshah manakgupta narendramodi yeh desh mein tadi par bhi home minister banta hai aur ek pm t co xqk63hys0r,1
sanjayazadsln tu bhi laat khayeg ek din ab election aane waala hain sudhar jaa nahi to ab to teri gaand mein t co yuf9qwlbpt,1
beingsalmankhan wow bhai aap dono bahut ache lagte ho pls aap dono se request hai shaadi kar lo very nice coupl t co 8zzjhhwaij,0
rt satgurukimeera welfarebydssvolunteers dhan dhan satguru tera hi aasra good morning dear gurmeetramrahim papa ji beti ka kaam shuru,0
amritabhinder firstpost javedakhtarjadu ki rightwingers ne itni li hae ki bechare ka gussa jayaz hae frustrated soul,0
witnessweetene liljahmir rynteez gngdoll rubyholmess bc like karke chodh de,1
modi ji aaj utthey modi ji ne signature karey modi ji ne aaj saffed kurta pyjama pehna again gonna b sick of this t co 9ydm2fez9p,2
bhale teri english thori kachi ha per we are really proud of you bro sarfarazahmed t co i6ahp6vedz,0
ik warriors hajigul bangesh ekdilha talatkashif m umair96 pisces2 25 beard guy029 aamir 2109 fatehmqazi t co ep4tp8ibio,2
rt kmsharm45515727 vikasbha bjp4india kmsharma bjp ko vote on muslim mahilaon n purushon ne diye jinko yojnaon ka fayda milaya modi,2
because hind isnt indic vande mataram is better though but jai shri ram is another emotion t co ssdk6nopor,2
shaybi says han na ghr m nae tha sb ko pehly so best escape point tha,0
bbmarathitrolls colorsmarathi arey bhau iss bar budget kaam hain na lonavla se direct goregaon filmcity mein set laga hain,0
arysabirshakir well done sabir bhai bilkul theak kha app na hamian pakistan main app kasay hi anker chaiya jin ka t co wsxwkiumx7,2
annuel k i miss youuu and i know you'll see this later kraaa but ok but i miss youuuu,2
bahut bahut subhkamna narendramodi sir hum yuva ko apse yahi ummid hai ki ap humare desh ke ujjaw t co 138zmfke7o,0
rahulgandhi rahul ji aapka bahut bahut dhanay wad aap congres precident hai aap bahut mehanat kiye good per aap t co e75g6bwgst,0
chitraaum rassi jal gayi par bal nahi gayi evm par jor nahi chala to patrakar on ke kapde utaro kuch to karna hai t co a7ffl5cdis,1
abowathu kainatn so true yaaaar what a load of disappointment this country has turned out to be and ye aisi ch t co hu67xk2pf0,1
mixedraita his special appeal is to defeat bjp not giving anything like hopescheme etc chutiya kya kam hai desh mein hain,0
rt fahad kaoje kwaliyo hadeexah hmb aaumar miss tiy ummy bie bint abdallah0 fadimatuu i disagree tunda ba money rituals z,2
itsyourkhaleesi 23ndead verytoxicc yaar ye kesi demands ker rahay hou itni mushkil sey manaya hai larkay ko nashay lanay pay,2
allah says the night of al qadar is better than a thousand months may allah forgive you and your family and fulfi t co 59onufoybj,0
rubikaliyaquat maam apko inke jese logo ko jawab nahi dena chaye kyu ki inhone humesa aurto ko burkhe me rk t co egkecpblya,1
happy birthday to the most adorable and remarkable human being on this earth love you the most happybirthdayjenniferwinget,0
ashokgehlot51 sir rajasthan ki sari recruitment process band karke kau berozgaro ko pareshan kar rahe ho 2018 me t co blzoqe4yab,1
hemants9781 swamy39 yahi sb kro hmare desh ke yuvao ko berojgar krke bjp wale ye postman ka kaam de diye hai sa t co geixurmvkw,1
jo modi ji pe ungli utha rahe he unhe bata du ye pichli sarkar ka paap he agar abhi convince nahi hue to ne t co 3vqrprhxu7,2
rishav sharma1 nindaturtles bsdk nahi bc kohli are but tumne hamare wali gali seekh li,1
lambaalka tumhare jaisa besharm ko jab jaanta ne chun tab v hume itna hi dukh hua tha visashyak to chuna tha delh t co fhrzjr4wwh,2
raving dead apun ka naam aa giya akhbaar mein too much happy uff,2
narendramodi wish you all the best jiii t co u1nzkhcyox,0
rt vickto willy i love when a guy always sees me without makeup and thinks i m cute and then when we go on a date it s like boom yeah you,0
hamidraza117 isaadawais22 jaan bojh kar nahi haare wc ka apna pressure hota hai haarne ka matlab ye nahi k ga t co 7t2gg2lwmv,0
navjot singh sidhhu ji aapki life itni achhi ja rahi thi aapke commentary ki tarif pura desh karta tha kapil t co azaakfttzo,0
sanyam sharma rofl so more chai for iaf,2
varshu offical iam prash04 deep deepika006 dazzling snehal prakashachary1 bhau60625419 akashofficiall t co t3uegomsgl,2
hrishi v drwildsilver viswas mr sapienhomo91 i feel this,2
join us for our first finally friday yoga class book using the link in our bio we d love to see you there sa t co hsouqqz42b,2
rt seems3r menaka gandhi to rahul rajneeti bachhon ka khel nahi hai hum congress mukt bhart ki taraf badh rahe hain gaadi me,0
rabiafaroquee ali1maj ali bahi jesy hi jawan ki waja sy army par jan deny ko dil krta ha ka kabi nai dekha eid jo t co nlkr3f97o2,0
rt jiminthebiaswr1 aslamsunia1 kya kahun me tumhare baray me tu to meri jaan hr vheez mein do haath agy hai i love you to namjoon i me,0
kapilmishra ind kitna murkh banavoge janta ko varso se public ko dharm karam ke naam pr murkh banate rahe ho mish t co cn3rhzriwr,1
jitendr33056794 priyaverma aur haan bhadwe yeh sun maine vote nahi diya thaa main de hi nahi sakta par sache t co fjedlzlgud,1
varshasinghmcx muslim tustikarad hindu virodbhrashtachar public ko bevkuf samajhkar safed jhuthbharat ki sbhya t co jgasypmw2d,2
bollyhungama iamsrk fake news coz yrf itni badi galti ni krga shahrukhkhan ko ab action me psnd nhi krgi audie t co jagmdgrotq,2
nitishkumarjdu sushilmodi prashantkishor krishnanverma aplogo ne to betetctet 201117 walo ka majak banakar t co vid4n36nqj,1
aditi tyagi happy birthday aditi tyagi ji bhagvan se prathna karta hu ke apka khudka channel khul jaye aur pura di t co 5mt3gqsovl,2
fighterofindia simranbhinder8 financialxpress indianrailway piyushgoyal sarkar ko koi kos nhi rha hai ye fe t co d1adz4v4nu,1
bapa ki 26veen aap sab ko mubarak ho humari mubabbat bapa se aur barh jaati hai jb hum mureed e kamil nigran e shoo t co lytj9mhgyj,2
nipunvishnoi1 twilightdew ani chub ne kutte ki awlaad tere baap ka nahi hai sale yah india tu ja be nepal ag t co zrtnejrqoe,1
he kisi ko mohabbat se dekhna sawaab hai na she haan g he toh phir mujhe sawaab kamaane do na 14 year ol t co bsuxd0aujm,0
vicky ratia coldcigar yrdeshmukh waise gulami ka asli wajah sangh wale nahi batate honge woh hai aapsi dushman t co c4lk5fif13,1
ghulamhusainpk lagta he ap old age b cross kr chuky han,2
jb tk aise chutiye rhenge bharat aage nhi badh skta saale caste ko apne pichhwade me daal lo t co pbng4mr1bc,1
serrial killer baat sunoo thimoiz i don't know whether it's correct news or wrong but pubg tou mein nai final sai kafi pehlay chor di thi,2
lallusinghbjp many thanks for your kind wishes lallu ji,0
pramodchturvedi asadowaisi owaisi sahab mil ke modi ji se issues haal karne ki koshish kare aap aachr insan lag t co gzv5u5jtqb,0
akkian beast uske perosnal problem h 20 khelna 50 over khelne me difference h agr whi wc me perform nhi kr pata t co v1hv8lpqnr,2
my picks for this weekend anthony smith volkan oezdimir jimi manuwa chris fishgold damir hadzovic sung bin jo serg t co yxf4bo6xog,2
ani aksebdkrak neta congress committee ke meating me sabhi members ko naye posts milege congress aage badte javo,2
nadeemhaider787 sheikhsafina junaidabid63 is trah ki chawalon se sirf maryam safdar ki calibri hi khush hoskti h t co xtke6fgfac,2
narendramodi bahot bahot badhai for our nation pm 2 terms sir jee,2
music is my life thank you to chhote ustad salman ali for posting this on his instagram stories today t co gckc5wx6n3,2
amethi me bjp ka ek pilla mara to bjp k neta aur kutti media esko aise dhika rahi thi jaise koi cm pm mer gaya hol t co uqfg3r77zp,1
rt sanamtweet heenaonly allah with you dont worry its ramadan time hamari dua allah qubul karthi hon main dua karti hun appki,0
lady rahne very nice ane you killed him with a shotlock hard to do for that boss congrats,0
kavita sharma4 tu sharif ladki ho ke aisa copy paste karti hai ye koi bhi female lady ko shobha nahi deta aur t co vohhdmoboc,1
dorsarpty profegiraldo ricardo pat n philips mario m ndez mariochalatetorres el chepe ardines,2
marriyum a maryamnsharif pmln org ye dadoo charger ko koi ye bataye ke jo banda chaye ke sath biscuit nahi deta t co apwwfce0n6,2
sakshijoshii still far better than mms govt so if u r so connected with numbers and economy can u share your t co clfqjoosu9,2
majorpoonia gaddar loag bhi ajib hote hain khate hain ghar ki aur help karte hain padoshi ki ye abdulla mehbuba consress ki paidaish hai,1
rt avi maker oho ma ktna pyara lag rha nazr nae marna oye ab t co 8zj2lxny65,1
canthaveshawn didi zyada chota nahi ho gaya aapka ted talk tho seriously guys leave her the fuck alone,0
rt mxyxnk exe asitkumarrmodi het813 tmkoc ntf ek hi toh dil hai asit bhai kitni baar jitoge,0
cb618444 justinamash amen great job on him thank you for that beaten it was good t co l1ksfuq5na,0
kanhaiyakumar azmishabana youtube views ko vote samjhne wale agar is bar nahi jita to kabhi nahi jitega bharat t co zupose7dqz,1
brookalaar hi brooke stores usually should have substitute lines for the main things if they do sell out i will t co ejnozfocn5,1
chrisevans iamcolinquinn hi dear i am indira from india you are sach a nice person you appreciate avery body wo t co tffhba9i27,0
rt trolldevendra chahe seat samajh lo ya inke dwara kiye hue ghotale t co dd8ocul1ib,1
rt bhargavidave1 received times power women award in category of bureaucracy on 28th may dedicate this award to all my colleagues who ar,2
pr1celes5 phir bhi to dmk jaisi anti hindu party ko vote karte hai,1
kutty983 inta goal achieve karle isme hi bharat ki naiya kuchh paar ho jayegi ab godse ka jikr nahi karna sachhai kisi ki mohtaj nahi hoti,1
rt arorakasturi imsuresh insan imvikram insan imkasam insan1 happy birthday imkasam insan1 sister ji papa ji aapko,2
vientoaureo hooo my ggod please tell her im a fan incredible,2
rubikaliyaquat nice congratulations mam desh aapko rakhe aage,0
wavvyhyunjin junguwv softlychan i like egg but i hate banana,0
attention to all godi media 5 sal tak gae gobar hindu muslim 3 talaq etc pe dabate ker ker desh ka kiya bhala kiy t co jsresmvufl,0
khamisuart i can totally understand i can usually be pretty about what i have done with my sona as well you know t co ix5rinmx8b,2
sardesairajdeep aajtak indiatoday kyu congress aur sp ke spokesperson nahi arahe hai to politics se cricket me agaye,2
shayad shair jinke dil acche hote hai unki kismat kharaab hoti hai hume kissi se koi shikaayat nahi shaya t co 22g2k6l7cj,2
sonakshisinha we love you as you are continue to inspire people and always remember that we will always be here f t co icenpov3ay,0
tigerneelesh bittusempire khud sharda chitfund ki ghotale ki pramukh waiti hain duaro ko daket bolti hain khud c t co of3dbvde3z,1
ashutosh83b muslimo ke chatukar tu muslimo ke mude uthata hai delhi me dhurav tyagi ko maar diya gya meerut me s t co vqlrsngwdc,1
rt bijaybiswaal don t underestimate the power of ballpoint pen or for that matter chai walla on the street time is a great leveller htt,2
sardesairajdeep tun chuteya hein ki pagal sala teinu kha c na mein phla apni aukaat ch rha kr teri aukaat boot t co spxxct5ho3,1
tajinderbagga mamataofficial 20 saal se ram mandir nahi bana sake or aaj west bengal ke pishe pade ho dollar 7 t co tsfcm5cklw,1
rt amadichima where are all those lawyers that were tutored by sagay you can actually ask for a refund of your tuition fees from your un,2
mitalishah121 acharyapramodk mitali ji ye haramkhor to ladna nahi chaha raha tha isko to phasa diya gaya ye to t co aklzqu1wuk,1
hlo god of cricket ji apko sabse ayada kon se bowler ki pitayi karte huye maza aata tha sachinopensagain,0
can't wait for this happyacademic workshop still time to register for this eent on friday n gnursing nuigalway t co viyxv2lanw,0
frustrated me dobara mt pchna yup twistooo rubber like not gud for health,0
reviewero vivekoberoi modi ki jeet jasahn manane allah khud aye the threatre me unonhne modiji ko badhai bhi p t co yo3hxwd2d1,2
tailor ki maa ki ankh abbu or apny suit ka size dy k aya tha kanjr ne mera bhi mery abbu k size ka seeee diyaa a t co gwbucz3wha,1
modi sir there is no light since 1020 pm in tilak nagar west delhi,2
rt narendramodi thanks neeraj chopra1 i hope you are recovering well my best wishes t co ubzqwpvaxh,0
anand7000703807 anjalir60814230 tajinderbagga kapilmishra ind arpitajtweets isinghapurva pujatiwaribjp t co fxmjr7tzbl,2
rubikaliyaquat dharam pe bahas ke alawa is ghodi ke paas kuch nahi hai gdp pe gahas karegi to salary cut kar di t co bku9to1fcu,1
narendramodi india ke sartaj mr narendramodi ji ko hum sabhi bhartiyon ki taraf se bahut bahut badhai all the b t co xntom7hx3l,0
skgoswami mssirsa incindia sherryontopp bhaiyya bjp jeet gayee sabhi seats par ab kahe ki khunnas bses is not t co llflnnq2v2,2
rawat77777 jita to hitlet v tha bhai burnol to tume chahiye kaam to ginate nahi kabhi bjp k cows ka gobar b t co v7m6sshwac,1
manakgupta jab tak bjp ke talwe chatoge tab tak congress kya koi nahin dikhega aapko aur kitna jaleel hoge sab dal t co qj1qngn34h,1
rayees ahmd ssaniya25 ab modi jihadi like u mujhe sikhayege tum log ab bhakt nahi rahe ab tum modi supporter ji t co lt0gxxlc27,1
sinister arushi vikasthakur42 sun shine glows meme bnane wala oyye kamine yamhainham urbanxpunjabi t co 8u3yru1s73,2
rt warishmaf thank u for coming live but i missed it bhai apne duaa k kaha me apka lia har namaz me duaa krti hn apka nam la ka r aesa,2
shoeb lover loool yaahn toh woke ka sawaal hi nahi tum matlub romance enjoy na karne do insaan ko,2
woke up to this very beautiful feature thank you t co xrufjtjlxh and special thanks to sanjadul islam sa t co yvq8ntjyfo,0
dekoyou're in good form i see how you got this far but unfortunately your time's up,1
kavita sharma4 evm me dhandli ho sakti hbut etne bade level pe nahi congress ko agar vote lene h to andar hi and t co m4y2yvq1wa,1
dynamicsrk to chori ki baat kisne ki bjp ne koi congress ki tarah ghotale to nahi kiye kal se hi to congressi ev t co xkznk0x3v8,2
canny believe av been this excited for my new car n now a don t want it this is going to be fun telling them am patching it,0
